The_Project_Gutenberg_EBook the_project_gutenberg_ebook NP00000 1
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1
� � Fz 1
verdade verdade NCFS000 1
, , Fc 1
tem ter VMIP3S0 0.999287
crescido crescer VMP00SM 0.721918
de de SP 1
mais mais RG 0.999721
, , Fc 1
e e CC 0.999951
derepente derepente RG 0.578322
n'estes n'estes AQ0MS00 0.222202
dois 2 Z 1
mezes mezes NCFP000 1
ultimos ultimos VMIP1P0 0.666723
... ... Fs 1
* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

Ent ent NP00000 1
� � Fz 1
o o DA0MS0 0.950254
! ! Fat 1

Tem ter VMIP3S0 0.999287
treze 13 Z 1
annos annos NCMP000 0.721809
feitos fazer VMP00PM 0.968254
, , Fc 1
� � Fz 1
quasi quasi VMIS3S0 0.519634
uma um DI0FS0 0.903495
senhora senhor NCFS000 1
, , Fc 1
est est AQ0CN00 1
� � Fz 1
uma um DI0FS0 0.903495
senhora senhor NCFS000 1
... ... Fs 1
( ( Fpa 1
_ _ Fz 1
� � Fz 1
parte parte NCFS000 0.969571
_ _ Fz 1
) ) Fpt 1
Uma um DI0FS0 0.903495
senhora senhor NCFS000 1
aquella aquella NCFS000 1
... ... Fs 1
pobre pobre AQ0CS00 0.983871
menina menino NCFS000 0.332743
! ! Fat 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
com com SP 1
as o DA0FP0 0.974798
lagrymas lagrymas NCMP000 0.553046
em em SP 1
os o DA0MP0 1
olhos olho NCMP000 1
_ _ Fz 1
. . Fp 1

Es es NP00000 1
muito muito RG 0.811183
amigo amigo NCMS000 0.982301
d'ella d'ella NCFS000 1
, , Fc 1
Telmo telmo NP00000 1
? ? Fit 1

* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

Se se PP3CN00 0.861659
sou ser VMIP1S0 1
! ! Fat 1

Um um DI0MS0 0.877848
anjo anjo NCMS000 1
como como CS 0.751351
aquelle aquelle NCFS000 1
... ... Fs 1
uma um DI0FS0 0.903495
viveza viveza NCFS000 1
, , Fc 1
um um DI0MS0 0.877848
espirito espiritar VMIP1S0 1
! ! Fat 1
... ... Fs 1
e e CC 0.999951
ent ent NCMS000 1
� � Fz 1
o o PD0MS00 0.0313531
que que PR0CN00 0.584265
cora corar VMIP3S0 0.200555
� � Fz 1
� � Fz 1
o o DA0MS0 0.950254
! ! Fat 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Filha filho NCFS000 0.927273
de de SP 1
a o DA0FS0 0.675415 a SP 0.313151 o PP3FSA0 0.00613742 o PD0FS00 0.00514062 a NCMS000 0.000156639
minha meu DP1FSS 0.8125
alma alma NCFS000 0.432636
! ! Fat 1
( ( Fpa 1
_ _ Fz 1
pausa pausa NCFS000 0.819308
: : Fd 1
-- -- Fg 1
mudando mudar VMG0000 1
de de SP 1
tom tom NCMS000 1
_ _ Fz 1
) ) Fpt 1
Mas mas NP00000 1
olha olhar VMIP3S0 0.180202
, , Fc 1
meu meu DP1MSS 0.99505
Telmo telmo NP00000 1
, , Fc 1
t t NCMS000 1
� � Fz 1
rno rno NCMS000 0.891615
a a SP 0.313151
dizer-t'o dizer-t'o NCMS000 0.459468
: : Fd 1
eu eu PP1CSN0 0.997159
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
sei saber VMIP1S0 1
como como CS 0.751351
heide heide VMIP3S0 0.666608
fazer fazer VMN0000 0.533333
para para SP 0.999444
te te PP2CS00 1
dar dar VMN0000 0.332597
conselhos conselho NCMP000 1
. . Fp 1

Conheci conhecer VMIS1S0 1
te te PP2CS00 1
de de SP 1
tam tam VMIP3P0 0.948239
crian crian NCMS000 1
� � Fz 1
a a SP 0.313151
, , Fc 1
de de SP 1
quando quando RG 0.998992
casei casar VMIS1S0 1
a a SP 0.313151
... ... Fs 1
a o DA0FS0 0.675415
... ... Fs 1
a o DA0FS0 0.675415
primeira primeiro AO0FS00 0.963287
vez vez NCFS000 1
-- -- Fg 1
costumei costumar VMIS1S0 1
me me PP1CS00 1
a a SP 0.313151
olhar olhar VMN0000 0.246032
para para SP 0.999444
ti ti PP2CS00 0.690671
com com SP 1
tal tal DI0CS0 0.395425
respeito respeito NCMS000 0.991071
: : Fd 1
ja ja VMSP3S0 0.766893
ent ent NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
eras era NCFP000 0.914011
o o PD0MS00 0.0313531
que que PR0CN00 0.584265
hoje hoje RG 1
es es NCFP000 0.381512
, , Fc 1
o o DA0MS0 0.950254
escudeiro escudeiro NCMS000 0.914009
valido valer VMP00SM 0.652119
, , Fc 1
o o DA0MS0 0.950254
familiar familiar AQ0CS00 0.788462
quasi quasi NCMS000 0.053305
parente parente AQ0CS00 0.667364
, , Fc 1
o o DA0MS0 0.950254
amigo amigo NCMS000 0.982301
velho velho AQ0MS00 0.986111
e e CC 0.999951
provado provar VMP00SM 0.992518
de de SP 1
teus teu DP2MPS 0.667148
amos amo NCMP000 1
. . Fp 1

* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
internecido internecido VMP00SM 0.862092
_ _ Fz 1
. . Fp 1

N n NP00000 0.47047
� � Fz 1
o o DA0MS0 0.950254
digaes digaes NCFP000 0.381512
mais mais RG 0.999721
, , Fc 1
senhora senhor NCFS000 1
, , Fc 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
me me PP1CS00 1
lembreis lembrar VMSP2P0 0.991597
de de SP 1
tudo_o_que tudo_o_que PR0CN00 1
eu eu PP1CSN0 0.997159
era ser VMII1S0 0.331795
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
quasi quasi VMIS3S0 0.519634
offendida offendida VMP00SF 1
_ _ Fz 1
. . Fp 1

Porqu porqu NP00000 1
� � Fz 1
? ? Fit 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
es es NCFP000 0.381512
hoje hoje RG 1
o o DA0MS0 0.950254
mesmo mesmo RG 0.820175
, , Fc 1
ou ou CC 1
mais mais RG 0.999721
ainda ainda RG 1
, , Fc 1
se se PP3CN00 0.861659
� � Fz 1
possivel possivel AQ0CS00 0.780532
? ? Fit 1

Quitaram quitar VMIM3P0 1
te te PP2CS00 1
alguma algum DI0FS0 0.994792
coisa coisa NCFS000 1
de de SP 1
a o DA0FS0 0.675415 a SP 0.313151 o PP3FSA0 0.00613742 o PD0FS00 0.00514062 a NCMS000 0.000156639
confian confian NCMS000 1
� � Fz 1
a a SP 0.313151
, , Fc 1
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
respeito respeito NCMS000 0.991071
-- -- Fg 1
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
amor amor NCMS000 1
e e CC 0.999951
carinho carinho NCMS000 0.632636
a a SP 0.313151
que que PR0CN00 0.584265
estava estar VMII3S0 0.60814
costumado costumar VMP00SM 0.711505
o o DA0MS0 0.950254
aio aio NCMS000 0.914005
fiel fiel AQ0CS00 0.580663
de de SP 1
meu meu DP1MSS 0.99505
senhor senhor NCMS000 1
D._Jo d._jo NP00000 1
� � Fz 1
o o DA0MS0 0.950254
de de SP 1
Portugal portugal NP00000 1
, , Fc 1
que que PR0CN00 0.584265
Deus deus NP00000 1
tenha ter VMSP1S0 0.498759
em em SP 1
gl gl NCMS000 0.278321
� � Fz 1
ria ria NCFS000 0.630095
? ? Fit 1

* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
� � Fz 1
parte parte NCFS000 0.969571
_ _ Fz 1
. . Fp 1

Ter ter VMN0000 0.533333
� � Fz 1
... ... Fs 1
* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

O o DA0MS0 0.950254
amigo amigo NCMS000 0.982301
e e CC 0.999951
camarada camarada NCCS000 0.632636
antigo antigo AQ0MS00 0.991071
de de SP 1
seu seu DP3MSS 0.957305
pae pae NCFS000 0.282135
? ? Fit 1

* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

N n NP00000 0.47047
� � Fz 1
o o DA0MS0 0.950254
, , Fc 1
minha meu DP1FSS 0.8125
senhora senhor NCFS000 1
, , Fc 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
, , Fc 1
por por SP 1
certo certo NCMS000 0.246032
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Ent ent NP00000 1
� � Fz 1
o o DA0MS0 0.950254
? ? Fit 1
... ... Fs 1
* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

Nada nada PI0CN00 0.901907
. . Fp 1

Continuae continuae NP00000 1
, , Fc 1
dizei dizer VMIP2P0 0.999256
, , Fc 1
minha meu DP1FSS 0.8125
senhora senhor NCFS000 1
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Pois pois CS 0.996988
est est AQ0CN00 1
� � Fz 1
bem bem RG 0.953148
. . Fp 1
-- -- Fg 1
Digo dizer VMIP1S0 1
que que CS 0.398036
mal mal RG 0.720779
sei saber VMIP1S0 1
dar dar VMN0000 1
vos vos PP2CP00 0.5 vos PP3CP00 0.5
conselhos conselho NCMP000 1
, , Fc 1
e e CC 0.999951
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
queria querer VMII3S0 0.533333
dar dar VMN0000 1
vos vos PP2CP00 0.5 vos PP3CP00 0.5
ordens ordem NCFP000 1
... ... Fs 1
Mas mas CC 0.999313
, , Fc 1
meu meu DP1MSS 0.99505
amigo amigo NCMS000 0.982301
, , Fc 1
tu tu PP2CSN0 1
tom tom NCMS000 1
� � Fz 1
ste ste NCMS000 0.348024
-- -- Fg 1
e e CC 0.999951
com com SP 1
muito muito DI0MS0 0.041329
g g NCMS000 1
� � Fz 1
sto sto NCMS000 0.589965
meu meu DP1MSS 0.99505
e e CC 0.999951
de de SP 1
seu seu DP3MSS 0.957305
pae pae NCFS000 0.282135
, , Fc 1
um um DI0MS0 0.877848
ascendente ascendente NCMS000 0.332636
em em SP 1
o o DA0MS0 1
espirito espiritar VMIP1S0 1
de de SP 1
Maria maria NP00000 1
... ... Fs 1
tal tal PD0CS00 0.232026
que que PR0CN00 0.584265
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
ouve ouvir VMIP3S0 0.999479
, , Fc 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
cre cre NCMS000 0.749972
, , Fc 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
sabe saber VMIP3S0 0.993827
sen sen NCMS000 0.624125
� � Fz 1
o o DA0MS0 0.950254
o o PP3MSA0 0.0183743
que que PR0CN00 0.584265
lhe lhe PP3CSD0 1
dizes dizer VMIP2S0 1
. . Fp 1

Quasi quasi NP00000 1
que que PR0CN00 0.584265
es es NCFP000 0.381512
tu tu PP2CSN0 1
a o DA0FS0 0.675415
sua seu DP3FSS 0.929764
donna donna NCFS000 0.522836
, , Fc 1
a o DA0FS0 0.675415
sua seu DP3FSS 0.929764
aia aio NCFS000 0.819302
de de SP 1
cria crer VMII1S0 0.246988
� � Fz 1
� � Fz 1
o o DA0MS0 0.950254
. . Fp 1
-- -- Fg 1
Parece parecer VMIP3S0 1
me me PP1CS00 1
... ... Fs 1
eu eu PP1CSN0 0.997159
sei saber VMIP1S0 1
... ... Fs 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
falles falles NCMP000 0.167736
com com SP 1
ella ella NCFS000 1
d'esse d'esse VMSI3S0 0.588332
modo modo NCMS000 1
, , Fc 1
n'essas n'essas NCFP000 1
coisas coisa NCFP000 1
... ... Fs 1
* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

O o PD0MS00 0.0313531
qu qu VMIS3S0 0.937863
� � Fz 1
? ? Fit 1

Em em SP 1
o o DA0MS0 1
que que PR0CN00 0.584265
me me PP1CS00 1
disse dizer VMIS3S0 0.638889
o o DA0MS0 0.950254
inglez inglez NCFS000 0.550056
, , Fc 1
s s NCMS000 1
� � Fz 1
bre bre VMIP3S0 0.294499
a o DA0FS0 0.675415
sagrada sagrar VMP00SF 0.992513
Escriptura escriptura NP00000 1
que que PR0CN00 0.584265
elles elles AQ0FS00 0.416089
l l NCMS000 1
� � Fz 1
teem teem VMIP3P0 0.306948
em em SP 1
sua seu DP3FSS 0.929764
lingua lingua NCFS000 1
, , Fc 1
e e CC 0.999951
que que PT0CN00 0.0172141
? ? Fit 1
... ... Fs 1
* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Sim sim RG 0.968085
... ... Fs 1
n'isso n'isso NCMS000 1
decerto decerto RG 0.644972
... ... Fs 1
e e CC 0.999951
em em SP 1
tantas tanto DI0FP0 0.72093
outras outro DI0FP0 0.649254
coisas coisa NCFP000 1
tam tam VMIP3P0 0.948239
altas alto AQ0FP00 0.56724
, , Fc 1
tam tam VMIP3P0 0.948239
f f NCMS000 1
� � Fz 1
ra ra NCFS000 0.558483
de de SP 1
sua seu DP3FSS 0.929764
edade edade NCFS000 1
, , Fc 1
e e CC 0.999951
muitas muito PI0FP00 0.30198
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
seu seu DP3MSS 0.957305
sexo sexo NCMS000 1
tambem tambem RG 0.866617
, , Fc 1
que que CS 0.398036
aquella aquella NCFS000 1
crian crian NCMS000 1
� � Fz 1
a o DA0FS0 0.675415
est est AQ0CN00 1
� � Fz 1
sempre sempre RG 1
a a SP 0.313151
querer querer VMN0000 0.331776
saber saber VMN0000 0.323529
, , Fc 1
a a SP 0.313151
perguntar perguntar VMN0000 0.529581
. . Fp 1
-- -- Fg 1
� � Fz 1
a o DA0FS0 0.675415
minha meu DP1FSS 0.8125
unica unica AQ0FS00 0.874883
filha filho NCFS000 0.944444
: : Fd 1
n n NCMS000 1
� � Fz 1
o o PP3MSA0 0.0183743
tenho ter VMIP1S0 1
... ... Fs 1
nunca nunca RG 1
tivemos ter VMIS1P0 1
outra outro DI0FS0 0.616959
... ... Fs 1
e e CC 0.999951
, , Fc 1
al al NCMS000 1
� � Fz 1
m m NCMS000 1
de de SP 1
tudo tudo PI0NN00 1
o o DA0MS0 0.950254
mais mais RG 0.999721
, , Fc 1
bem bem RG 0.953148
ves ves AQ0CP00 0.499271
que que CS 0.398036
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
� � Fz 1
uma um DI0FS0 0.903495
crian crian NCMS000 1
� � Fz 1
a o DA0FS0 0.675415
... ... Fs 1
muito muito RG 0.811183
... ... Fs 1
muito muito RG 0.811183
forte forte AQ0CS00 0.834586
. . Fp 1

* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1
� � Fz 1
... ... Fs 1
delgadinha delgado AQCFS00 1
, , Fc 1
� � Fz 1
. . Fp 1

Hade hade NP00000 1
inrijar inrijar VMN0000 1
. . Fp 1
� � Fz 1
t t NCMS000 1
� � Fz 1
- - Fg 1
la o PP3FSA0 1
por por SP 1
aqui aqui RG 1
, , Fc 1
f f NCMS000 1
� � Fz 1
ra ra NCFS000 0.558483
d'aquelles d'aquelles AQ0FS00 0.416089
ares ar NCMP000 0.495749
apestados apestados VMP00PM 0.333481
de de SP 1
Lisboa lisboa NP00000 1
; ; Fx 1
e e CC 0.999951
deixae deixae NCFS000 0.282135
, , Fc 1
que que PR0CN00 0.584265
se se PP3CN00 0.861659
hade hade NCFS000 0.998057
p p NCMS000 1
� � Fz 1
r r NCMS000 1
outra outro PI0FS00 0.383041
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Filha filho NCFS000 0.927273
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
meu meu DP1MSS 0.99505
cora cora NCFS000 0.798952
� � Fz 1
� � Fz 1
o o DA0MS0 0.950254
! ! Fat 1

* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

E e CC 0.999951
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
meu meu DP1MSS 0.99505
. . Fp 1
-- -- Fg 1
Pois pois CS 0.996988
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
se se PP3CN00 0.861659
lembra lembrar VMIP3S0 0.983871
, , Fc 1
minha meu DP1FSS 0.8125
senhora senhor NCFS000 1
, , Fc 1
que que PR0CN00 0.584265
a a SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
principio principiar VMIP1S0 1
, , Fc 1
era ser VMII1S0 0.331795
uma um DI0FS0 0.903495
crian crian NCMS000 1
� � Fz 1
a a SP 0.313151
que que PR0CN00 0.584265
eu eu PP1CSN0 0.997159
n n NCMS000 1
� � Fz 1
o o PP3MSA0 0.0183743
podia poder VMII3S0 0.533333
... ... Fs 1
-- -- Fg 1
� � Fz 1
a o DA0FS0 0.675415
verdade verdade NCFS000 1
, , Fc 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
a o DA0FS0 0.675415
podia poder VMII3S0 0.533333
ver ver VMN0000 0.533333
: : Fd 1
ja ja VMSP3S0 0.766893
sabereis saber VMIF2P0 1
porqu porqu VMIS3S0 0.937863
� � Fz 1
... ... Fs 1
mas mas CC 0.999313
v v NCMS000 1
� � Fz 1
- - Fg 1
la o PP3FSA0 1
, , Fc 1
era ser VMII1S0 0.331795
ver ver VMN0000 0.533333
... ... Fs 1
Deus deus NP00000 0.329329
me me PP1CS00 1
perdoe perdoe NCFS000 0.949704
! ! Fat 1
... ... Fs 1
nem nem CC 1
eu eu PP1CSN0 0.997159
sei saber VMIP1S0 1
... ... Fs 1
-- -- Fg 1
E e CC 0.999951
d'ahi d'ahi VMIS1S0 1
come comer VMIP3S0 0.999479
� � Fz 1
ou-me ou-me NCMS000 0.760923
a a SP 0.313151
crescer crescer VMN0000 0.328
, , Fc 1
a a SP 0.313151
olhar olhar VMN0000 0.246032
para para SP 0.999444
mim mim PP1CSO0 1
com com SP 1
aquelles aquelles AQ0FS00 0.416089
olhos olho NCMP000 1
... ... Fs 1
a a SP 0.313151
fazer fazer VMN0000 1
me me PP1CS00 1
taes taes AQ0CP00 0.119605
meiguices meiguice NCFP000 1
, , Fc 1
e e CC 0.999951
a a SP 0.313151
fazer fazer VMN0000 1
se se PP3CN00 1
me me PP1CS00 1
um um DI0MS0 0.877848
anjo anjo NCMS000 1
tal tal RG 0.362745
de de SP 1
formosura formosura NCFS000 1
e e CC 0.999951
de de SP 1
bondade bondade NCFS000 1
, , Fc 1
que que PR0CN00 0.584265
-- -- Fg 1
v v NCMS000 1
� � Fz 1
des-me des-me NCMS000 0.760923
aqui aqui RG 1
agora_que agora_que RG 1
lhe lhe PP3CSD0 1
quero querer VMIP1S0 1
mais mais RG 0.999721
do_que do_que CS 1
seu seu DP3MSS 0.957305
pae pae NCFS000 0.282135
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
surrindo surrindo VMG0000 1
_ _ Fz 1
. . Fp 1

Isso isso PD0NN00 1
agora agora RG 1
! ! Fat 1
... ... Fs 1
* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

Do_que do_que CS 1
v v NCMS000 1
� � Fz 1
s. s. NCFP000 0.333334
* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
rindo rir VMG0000 1
_ _ Fz 1
. . Fp 1

Ora ora RG 0.957895
, , Fc 1
meu meu DP1MSS 0.99505
Telmo telmo NP00000 1
! ! Fat 1

* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

Mais mais RG 0.999442
, , Fc 1
muito muito RG 0.811183
mais mais RG 0.999721
. . Fp 1

E e CC 0.999951
veremos ver VMIF1P0 1
: : Fd 1
tenho ter VMIP1S0 1
ca ca CC 1
uma um DI0FS0 0.903495
coisa coisa NCFS000 1
que que PR0CN00 0.584265
me me PP1CS00 1
diz dizer VMIP3S0 0.996988
que que CS 0.398036
antes antes RG 0.996627
de de SP 1
muito muito DI0MS0 0.041329
se se PP3CN00 0.861659
hade hade NCFS000 0.998057
ver ver VMN0000 0.533333
quem quem PT0CN00 0.297909
� � Fz 1
que que PR0CN00 0.584265
quer querer VMIP3S0 0.729373
mais mais RG 0.999721
� � Fz 1
nossa nosso DP1FSP 0.99505
menina menino NCFS000 0.332743
n'esta n'esta VMIP3S0 0.590165
casa casa NCFS000 0.994169
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
assustada assustar VMP00SF 0.992518
_ _ Fz 1
. . Fp 1

Est est NP00000 1
� � Fz 1
bom bom AQ0MS00 0.995283
; ; Fx 1
n n NCMS000 1
� � Fz 1
o o PP3MSA0 0.0183743
entremos entrar VMSP1P0 0.994118
com com SP 1
os o DA0MP0 0.958022
teus teu DP2MPS 0.667148
agouros agouro NCMP000 1
e e CC 0.999951
prophecias prophecias NCFP000 0.96041
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
costume costume NCMS000 0.819804
: : Fd 1
s s NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
sempre sempre RG 1
de de SP 1
aterrar aterrar VMN0000 0.529581
... ... Fs 1
Deixemo deixar VMM01P0 1
' ' Fe 1
- - Fg 1
em em SP 1
os o DA0MP0 1
de de SP 1
futuros futuro AQ0MP00 0.97619
... ... Fs 1
* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

Deixemos deixar VMSP1P0 0.994118
, , Fc 1
que que PR0CN00 0.584265
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
s s NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
bons bom AQ0MP00 0.980769
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

E e CC 0.999951
de de SP 1
passados passar VMP00PM 0.944444
tambem tambem RG 0.866617
... ... Fs 1
* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

Tambem tambem NP00000 1
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

E e CC 0.999951
vamos ir VMIP1P0 0.835616
a a SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
que que PR0CN00 0.584265
importa importar VMIP3S0 0.999479
agora agora RG 1
. . Fp 1
-- -- Fg 1
Maria maria NP00000 0.329329
tem ter VMIP3S0 0.999287
uma um DI0FS0 0.903495
comprehens comprehens NCFP000 0.494796
� � Fz 1
o o DA0MS0 0.950254
... ... Fs 1
* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

Comprehende comprehende NP00000 1
tudo tudo PI0NN00 1
! ! Fat 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Mais mais RG 0.999442
do_que do_que CS 1
convem convir VMM02S0 1
. . Fp 1

* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1
� � Fz 1
s s NCMS000 1
vezes vez NCFP000 0.99449
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1
� � Fz 1
preciso preciso AQ0MS00 0.990196
moder moder NCMS000 0.787631
� � Fz 1
- - Fg 1
la o PP3FSA0 1
. . Fp 1

* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1
� � Fz 1
o o PD0MS00 0.0313531
que que PR0CN00 0.584265
eu eu PP1CSN0 0.997159
fa fa VMIP3S0 0.22219
� � Fz 1
o o DA0MS0 0.950254
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

N n NP00000 0.47047
� � Fz 1
o o DA0MS0 0.950254
lhe lhe PP3CSD0 1
dizer dizer VMN0000 0.328715
... ... Fs 1
* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

N n NP00000 0.47047
� � Fz 1
o o DA0MS0 0.950254
lhe lhe PP3CSD0 1
digo dizer VMIP1S0 1
nada nada PI0CN00 0.904372
que que CS 0.398036
n n NCMS000 1
� � Fz 1
o o PP3MSA0 0.0183743
possa poder VMSP1S0 0.497758
, , Fc 1
que que PR0CN00 0.584265
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
deva deva NCMS000 0.669808
saber saber VMN0000 0.323529
uma um DI0FS0 0.903495
donzella donzella NCFS000 1
honesta honesto AQ0FS00 0.271045
e e CC 0.999951
digna digno AQ0FS00 0.869767
de de SP 1
melhor melhor AQ0CS00 0.724599
... ... Fs 1
de de SP 1
melhor melhor AQ0CS00 0.724599
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Melhor melhor RG 0.242667
qu qu VMIS3S0 0.937863
� � Fz 1
? ? Fit 1

* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
. . Fp 1

De de SP 1
nascer nascer VMN0000 0.529581
em em SP 1
melhor melhor AQ0CS00 0.724599
estado estado NCMS000 0.924757
. . Fp 1
-- -- Fg 1
Quizestes quizestes NP00000 1
ouvis ouvir VMIP2P0 1
o o PP3MSA0 1
... ... Fs 1
est est AQ0CN00 1
� � Fz 1
ditto ditto NCMS000 0.708791
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Oh oh I 1
Telmo telmo NP00000 1
! ! Fat 1

Deus deus NP00000 0.329329
te te PP2CS00 1
perdoe perdoar VMSP3S0 0.0331899
o o DA0MS0 0.950254
mal mal NCMS000 0.266234
que que PR0CN00 0.584265
me me PP1CS00 1
fazes fazer VMIP2S0 1
. . Fp 1
( ( Fpa 1
_ _ Fz 1
Desata desata NP00000 1
a a SP 0.313151
chorar chorar VMN0000 0.529581
_ _ Fz 1
. . Fp 1
) ) Fpt 1
* * Fz 1
Telmo telmo NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
ajoelhando ajoelhar VMG0000 1
e e CC 0.999951
beijando beijar VMG0000 1
lhe lhe PP3CSD0 1
a o DA0FS0 0.675415
m m NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
_ _ Fz 1
. . Fp 1

Senhora senhora NP00000 0.329329
... ... Fs 1
senhora senhor NCFS000 1
D._Magdalena d._magdalena NP00000 1
, , Fc 1
minha meu DP1FSS 0.8125
ama amo NCFS000 0.609381
, , Fc 1
minha meu DP1FSS 0.8125
senhora senhor NCFS000 1
